date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Mon May 06 2019 10:50:54 GMT+0530 (India Standard Time), Systems Engineer,Bangalore,Current Employee ,Flexible work life,,0,,,,5.0,5.0,5.0,4.0,3.0,4.0
Tue May 07 2019 01:01:35 GMT+0530 (India Standard Time), Senior Systems Analyst,Bangalore,Current Employee ,Great place to work,,0,,,,5.0,5.0,5.0,5.0,5.0,5.0
Tue May 07 2019 04:30:01 GMT+0530 (India Standard Time),,,Current Employee ,Very Good Company,,0,,,,5.0,5.0,5.0,4.0,3.0,3.0
Tue May 07 2019 04:32:22 GMT+0530 (India Standard Time),,,Current Employee ,Advisory Consultant,,0,,,,5.0,5.0,5.0,5.0,4.0,4.0
Tue May 07 2019 08:34:01 GMT+0530 (India Standard Time), Applications Developer,Pune,Former Employee ,Good company to work,,0,,,,5.0,,,,,
Mon May 06 2019 23:06:12 GMT+0530 (India Standard Time), Package Solution Consultant,Hyderābād,Current Employee ,Package Solution Consultant,,0,,,,4.0,4.0,4.0,4.0,3.0,3.0
Tue May 07 2019 05:57:59 GMT+0530 (India Standard Time), Systems Administrator,Hyderābād,Current Employee ,Good flexibility,,0,,,,4.0,4.0,4.0,5.0,3.0,4.0
Mon May 20 2019 21:15:28 GMT+0530 (India Standard Time),,,Current Employee ,Good overall,,0,,,,3.0,4.0,3.0,2.0,2.0,2.0
Mon May 20 2019 22:04:55 GMT+0530 (India Standard Time),,,Current Employee ,Good place to work,,0,,,,3.0,3.0,5.0,3.0,1.0,1.0
Mon May 06 2019 07:21:58 GMT+0530 (India Standard Time),,,Former Employee ,Associate System Engineer,,0,,,,5.0,5.0,5.0,5.0,4.0,5.0
Mon May 06 2019 08:04:42 GMT+0530 (India Standard Time), Business Analyst,,Current Employee ,Good company to work,,0,,,,5.0,5.0,4.0,4.0,3.0,3.0
Tue Jun 11 2019 00:18:31 GMT+0530 (India Standard Time), Senior Manager,,Current Employee ,Salary,,0,,,,1.0,,,,,
Mon May 06 2019 08:04:42 GMT+0530 (India Standard Time), Business Analyst,,Current Employee ,Good company to work,,0,,,,5.0,5.0,4.0,4.0,3.0,3.0
Tue Jun 11 2019 00:18:31 GMT+0530 (India Standard Time), Senior Manager,,Current Employee ,Salary,,0,,,,1.0,,,,,
Sun May 05 2019 10:22:11 GMT+0530 (India Standard Time),,,Former Employee ,Sales manager,,0,,,,4.0,5.0,4.0,4.0,3.0,4.0
Sun May 05 2019 11:26:45 GMT+0530 (India Standard Time), Systems Administrator,Noida,Former Employee ,System Administrator,,0,,,,4.0,5.0,4.0,4.0,4.0,3.0
Mon May 06 2019 03:25:42 GMT+0530 (India Standard Time),,,Current Employee ,-,,0,,,,4.0,4.0,4.0,4.0,4.0,3.0
Mon May 06 2019 05:41:25 GMT+0530 (India Standard Time), Unix/Linux Systems Administrator,Bangalore,Current Employee ,Good to work,,0,,,,4.0,5.0,5.0,3.0,3.0,3.0
Mon May 20 2019 00:31:14 GMT+0530 (India Standard Time), Advisory Systems Analyst,Bangalore,Current Employee ,Good place to work,,0,,,,3.0,3.0,3.0,3.0,3.0,3.0
Mon May 20 2019 01:09:03 GMT+0530 (India Standard Time), Service Delivery Manager,,Former Employee ,Bad payers,,0,,,,3.0,3.0,3.0,4.0,1.0,3.0
Mon May 20 2019 03:10:32 GMT+0530 (India Standard Time),,,Former Employee ,Application dev,,0,,,,3.0,4.0,1.0,3.0,2.0,1.0
Mon May 20 2019 03:56:45 GMT+0530 (India Standard Time),,,Current Employee ,Application Developer,,0,,,,3.0,2.0,2.0,1.0,2.0,1.0
Mon May 20 2019 05:17:57 GMT+0530 (India Standard Time),,,Current Employee ,ok,,0,,,,3.0,3.0,1.0,2.0,,
Sat May 04 2019 22:31:27 GMT+0530 (India Standard Time), Associate Systems Analyst,,Former Employee ,ETL Developer,,0,,,,5.0,5.0,4.0,4.0,4.0,4.0
Sun May 05 2019 09:25:39 GMT+0530 (India Standard Time), Assistant Manager,Hyderābād,Current Employee ,best choice to work,,0,,,,5.0,5.0,5.0,4.0,5.0,5.0
Mon May 20 2019 05:14:37 GMT+0530 (India Standard Time),,,Current Employee ,SME,,0,,,,2.0,,,,,
Tue Apr 30 2019 10:44:53 GMT+0530 (India Standard Time),,,Current Employee ,Nice to work at IBM,,0,,,,5.0,5.0,5.0,5.0,5.0,5.0
Sat May 04 2019 11:45:13 GMT+0530 (India Standard Time),,,Former Employee ,Associate System Engineer,,0,,,,4.0,,,,,
Sun May 05 2019 00:17:03 GMT+0530 (India Standard Time), Senior Software Engineer,Bangalore,Former Employee ,Very flexible and a good company to work in,,0,,,,4.0,5.0,5.0,4.0,3.0,3.0
Sun May 05 2019 01:24:49 GMT+0530 (India Standard Time),,,Current Employee ,Full time,,0,,,,4.0,3.0,5.0,4.0,3.0,4.0
Sun May 05 2019 07:34:55 GMT+0530 (India Standard Time), Systems Administration,Bangalore,Current Employee ,Technical Services specialist,,0,,,,4.0,4.0,4.0,4.0,4.0,4.0
Sat May 18 2019 14:18:49 GMT+0530 (India Standard Time), SAP Basis Administrator,Bangalore,Current Employee ,Good if you want relaxed life,,0,,,,3.0,3.0,3.0,2.0,1.0,1.0
Fri May 03 2019 10:56:28 GMT+0530 (India Standard Time),,,Former Employee ,Very good company to work for,,0,,,,5.0,,,,,
Fri May 03 2019 22:14:37 GMT+0530 (India Standard Time), Oracle Database Administrator,Bangalore,Current Employee ,Company review,,0,,,,5.0,4.0,5.0,5.0,2.0,4.0
Sat May 04 2019 02:27:41 GMT+0530 (India Standard Time), Software Engineer,Bangalore,Current Employee ,Best Work-Life Balance,,0,,,,5.0,5.0,5.0,5.0,5.0,5.0
Sat May 04 2019 09:37:24 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Good for women,,0,,,,5.0,1.0,5.0,1.0,2.0,1.0
Sat May 04 2019 10:04:47 GMT+0530 (India Standard Time), Business Analyst,Mumbai,Current Employee ,Business Analyst,,0,,,,5.0,5.0,5.0,5.0,5.0,5.0
Fri May 03 2019 16:15:28 GMT+0530 (India Standard Time),,,Current Employee ,Good work life balance,,0,,,,4.0,5.0,5.0,5.0,3.0,4.0
Sat May 04 2019 00:52:41 GMT+0530 (India Standard Time), Systems Analyst,Chennai,Current Employee ,Place to Learn,,0,,,,4.0,3.0,4.0,4.0,4.0,2.0
Sat May 04 2019 01:52:56 GMT+0530 (India Standard Time),,,Former Employee ,WorkingBlue,,0,,,,4.0,5.0,5.0,4.0,3.0,4.0
Sat May 04 2019 05:57:20 GMT+0530 (India Standard Time), Software Applications Developer,Calcutta,Current Employee ,Ibm india,,0,,,,4.0,5.0,5.0,4.0,2.0,2.0
Fri May 17 2019 10:15:56 GMT+0530 (India Standard Time), Human Resources Manager,Bangalore,Former Employee ,Company,,0,,,,3.0,2.0,4.0,4.0,2.0,2.0
Sat May 04 2019 05:57:20 GMT+0530 (India Standard Time), Software Applications Developer,Calcutta,Current Employee ,Ibm india,,0,,,,4.0,5.0,5.0,4.0,2.0,2.0
Fri May 17 2019 10:15:56 GMT+0530 (India Standard Time), Human Resources Manager,Bangalore,Former Employee ,Company,,0,,,,3.0,2.0,4.0,4.0,2.0,2.0
Sat May 18 2019 06:15:38 GMT+0530 (India Standard Time), Technical Test Lead,Hyderābād,Current Employee ,Test Lead,,0,,,,3.0,4.0,4.0,4.0,1.0,3.0
Thu May 02 2019 21:52:33 GMT+0530 (India Standard Time), Senior Data Analyst,"Gurgaon, Haryana",Current Employee ,SENIOR DATA ANALYST,,0,,,,5.0,3.0,4.0,4.0,3.0,3.0
Fri May 03 2019 03:23:10 GMT+0530 (India Standard Time), Software Engineer,Bangalore,Former Employee ,Amazing place to work,,0,,,,5.0,3.0,5.0,4.0,3.0,4.0
Fri May 03 2019 05:54:06 GMT+0530 (India Standard Time),,,Former Employee ,Application Developer,,0,,,,5.0,,,,,
Thu May 02 2019 15:55:35 GMT+0530 (India Standard Time),,,Former Employee ,BPO,,0,,,,4.0,,,,,
Thu May 02 2019 20:54:49 GMT+0530 (India Standard Time),,,Former Employee ,Good,,0,,,,4.0,3.0,3.0,3.0,2.0,1.0
Fri May 03 2019 03:36:10 GMT+0530 (India Standard Time),,,Current Employee ,Delivery manager,,0,,,,4.0,4.0,4.0,4.0,2.0,3.0
Fri May 03 2019 07:05:22 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Test Lead,,0,,,,4.0,5.0,3.0,3.0,3.0,3.0
Thu May 16 2019 18:33:29 GMT+0530 (India Standard Time), IBM Senior Systems Engineer,Pune City,Current Employee ,Good Company with flexible benifits,,0,,,,3.0,4.0,4.0,5.0,1.0,4.0
Wed May 01 2019 23:24:49 GMT+0530 (India Standard Time),,,Current Employee ,it is employee frieldly company,,0,,,,5.0,5.0,4.0,4.0,3.0,5.0
Thu May 02 2019 00:56:28 GMT+0530 (India Standard Time), AIX Systems Administrator,Chennai,Current Employee ,Cognitive place to work,,0,,,,5.0,5.0,4.0,5.0,5.0,4.0
Thu Jun 06 2019 11:54:44 GMT+0530 (India Standard Time), Software Developer,Bangalore,Former Employee ,Worst Company to Join,,0,,,,1.0,1.0,1.0,1.0,1.0,1.0
Wed May 01 2019 23:20:47 GMT+0530 (India Standard Time), Service Delivery Manager,Chennai,Current Employee ,Service Delivery Manager - Order to Cash,,0,,,,4.0,,,,,
Thu May 02 2019 00:35:24 GMT+0530 (India Standard Time),,Bangalore,Former Employee ,Software Specialist,,0,,,,4.0,,,,,
Thu May 02 2019 03:40:52 GMT+0530 (India Standard Time),,,Current Employee ,Senior Advisory Consultant,,0,,,,4.0,5.0,5.0,4.0,4.0,4.0
Thu May 02 2019 05:29:31 GMT+0530 (India Standard Time), Technical Specialist,Bangalore,Current Employee ,Good,,0,,,,4.0,5.0,5.0,4.0,3.0,3.0
Wed May 15 2019 22:08:02 GMT+0530 (India Standard Time), SAP Consultant,Pune,Current Employee ,Negligible Salary hike,,0,,,,3.0,3.0,5.0,4.0,2.0,4.0
Thu May 16 2019 08:16:50 GMT+0530 (India Standard Time), Associate Partner,Mumbai,Former Employee ,Review,,0,,,,3.0,3.0,4.0,3.0,3.0,2.0
Thu May 16 2019 08:16:50 GMT+0530 (India Standard Time), Associate Partner,Mumbai,Former Employee ,Review,,0,,,,3.0,3.0,4.0,3.0,3.0,2.0
Wed May 15 2019 12:07:59 GMT+0530 (India Standard Time),,,Former Employee ,You just work for brand,,0,,,,2.0,1.0,1.0,3.0,1.0,1.0
Tue Apr 30 2019 11:45:55 GMT+0530 (India Standard Time), Squad Leader,Bangalore,Current Employee ,Excellent Place to be !,,0,,,,4.0,4.0,4.0,3.0,2.0,3.0
Wed May 01 2019 02:06:04 GMT+0530 (India Standard Time),,,Current Employee ,Salary,,0,,,,4.0,,,,,
Tue May 14 2019 12:29:25 GMT+0530 (India Standard Time),,,Current Employee ,PMO,,0,,,,3.0,5.0,3.0,3.0,2.0,4.0
Wed May 15 2019 00:05:44 GMT+0530 (India Standard Time), Business Analyst,Bangalore,Former Employee ,Business Analyst at IBM GPS,,0,,,,3.0,4.0,1.0,2.0,3.0,1.0
Wed May 15 2019 00:16:50 GMT+0530 (India Standard Time), Applications Developer,Bangalore,Current Employee ,Ok experience,,0,,,,3.0,2.0,3.0,3.0,2.0,4.0
Mon Apr 29 2019 21:15:26 GMT+0530 (India Standard Time),,,Current Employee ,Review,,0,,,,4.0,,,,,
Mon Apr 29 2019 21:24:31 GMT+0530 (India Standard Time), Applications Architect ,"Gurgaon, Haryana",Current Employee ,Application Architect,,0,,,,4.0,3.0,4.0,4.0,2.0,4.0
Mon Apr 29 2019 22:36:21 GMT+0530 (India Standard Time),,,Current Employee ,Basic review,,0,,,,4.0,4.0,4.0,4.0,4.0,4.0
Mon Apr 29 2019 22:51:03 GMT+0530 (India Standard Time), Package Solution Consultant,Bangalore,Current Employee ,Nice work culture,,0,,,,4.0,5.0,5.0,4.0,3.0,4.0
Mon Apr 29 2019 23:51:19 GMT+0530 (India Standard Time),,,Former Employee ,Good,,0,,,,4.0,4.0,4.0,4.0,4.0,4.0
Tue Apr 30 2019 04:12:53 GMT+0530 (India Standard Time),,,Current Employee ,Flexibility,,0,,,,4.0,,,,,
Mon May 13 2019 11:29:18 GMT+0530 (India Standard Time), Project Manager,Hyderābād,Current Employee ,Project manager,,0,,,,3.0,4.0,3.0,3.0,3.0,2.0
Mon May 13 2019 18:30:42 GMT+0530 (India Standard Time),,New Delhi,Current Employee ,Manager driven company,,0,,,,3.0,3.0,2.0,1.0,1.0,1.0
Mon May 13 2019 23:28:11 GMT+0530 (India Standard Time), Program Manager,Bangalore,Former Employee ,Program Manager,,0,,,,3.0,5.0,3.0,1.0,4.0,1.0
Tue May 14 2019 09:31:49 GMT+0530 (India Standard Time),,,Current Employee ,Overall good,,0,,,,3.0,5.0,5.0,3.0,3.0,4.0
Mon Apr 29 2019 04:41:09 GMT+0530 (India Standard Time), SDM,New Delhi,Former Employee ,SDM,,0,,,,5.0,5.0,5.0,5.0,5.0,5.0
Tue May 14 2019 10:11:09 GMT+0530 (India Standard Time), Technical Support Team Lead,Domlur,Former Employee ,Non-Trusted company that can't keep their own words,,0,,,,2.0,2.0,1.0,1.0,2.0,1.0
Sun Apr 28 2019 20:42:37 GMT+0530 (India Standard Time),,Bangalore,Former Employee ,IBM journey,,0,,,,4.0,2.0,4.0,4.0,4.0,2.0
Sun Apr 28 2019 22:23:39 GMT+0530 (India Standard Time),,,Current Employee ,Good place to work,,0,,,,4.0,,,,,
Mon Apr 29 2019 01:52:54 GMT+0530 (India Standard Time), Service Delivery Specialist,"Gurgaon, Haryana",Former Employee ,Service Delivery Specialist,,0,,,,4.0,2.0,3.0,4.0,3.0,3.0
Mon Apr 29 2019 05:14:13 GMT+0530 (India Standard Time), Business Analyst/Sme,Calcutta,Current Employee ,Cool Company to work with,,0,,,,4.0,5.0,4.0,4.0,4.0,4.0
Mon Apr 29 2019 08:22:59 GMT+0530 (India Standard Time),,,Current Employee ,Good,,0,,,,4.0,,,,,
Mon Apr 29 2019 09:54:37 GMT+0530 (India Standard Time), Applications Consultant,,Current Employee ,Awesome workplace,,0,,,,4.0,5.0,5.0,5.0,5.0,5.0
Sun May 12 2019 13:44:40 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Salary too low,,0,,,,3.0,5.0,5.0,5.0,3.0,4.0
Sun May 12 2019 22:48:20 GMT+0530 (India Standard Time), Audit and Compliance Focal,Hyderābād,Former Employee ,Great company to learn and grow career wise,,0,,,,3.0,5.0,4.0,4.0,2.0,4.0
Mon May 13 2019 00:13:31 GMT+0530 (India Standard Time), Manaul Tester(Mobile Applications),Bangalore,Current Employee ,Ibm review,,0,,,,3.0,,,,,
Sat Apr 27 2019 10:57:37 GMT+0530 (India Standard Time),,Bangalore,Former Employee ,Good company to work,,0,,,,4.0,,,,,
Sat Apr 27 2019 13:01:18 GMT+0530 (India Standard Time), Advisory Systems Analyst,"Gurgaon, Haryana",Current Employee ,Good on boarding experience,,0,,,,4.0,4.0,4.0,5.0,4.0,4.0
Sat Apr 27 2019 02:34:08 GMT+0530 (India Standard Time),,,Current Employee ,Gpod place to work in ibm,,0,,,,5.0,5.0,5.0,4.0,5.0,5.0
Sat May 11 2019 01:34:24 GMT+0530 (India Standard Time), Systems Engineer,Pune,Former Employee ,Promotion Process,,0,,,,3.0,4.0,4.0,3.0,2.0,3.0
Sat May 11 2019 06:06:45 GMT+0530 (India Standard Time),,,Current Employee ,Good company,,0,,,,3.0,4.0,4.0,4.0,3.0,3.0
Sat May 11 2019 09:50:35 GMT+0530 (India Standard Time), Software Test Engineer,Pune,Current Employee ,Real situation at IBM,,0,,,,3.0,3.0,3.0,2.0,2.0,3.0
Sat May 11 2019 09:52:49 GMT+0530 (India Standard Time), SQL Server Database Administrator,Noida,Former Employee ,Overall ok for learning,,0,,,,3.0,3.0,5.0,4.0,3.0,4.0
Thu Apr 25 2019 11:58:30 GMT+0530 (India Standard Time), Software Engineer,Bangalore,Current Employee ,Fexible company,,0,,,,5.0,5.0,5.0,4.0,3.0,4.0
Fri Apr 26 2019 09:02:37 GMT+0530 (India Standard Time), Applications Architect,Calcutta,Current Employee ,Application Architect,,0,,,,5.0,5.0,5.0,5.0,5.0,5.0
Fri May 10 2019 16:26:42 GMT+0530 (India Standard Time), Associate Systems Engineer ,Mumbai,Former Employee ,Continuance,,0,,,,2.0,1.0,3.0,2.0,2.0,1.0
Thu Apr 25 2019 11:20:01 GMT+0530 (India Standard Time), Security Delivery Specialist,,Current Employee ,Awesot,,0,,,,4.0,4.0,4.0,4.0,5.0,3.0
Fri Apr 26 2019 03:14:25 GMT+0530 (India Standard Time), Information Security Analyst,Noida,Current Employee ,working on SIEM IBM Qradar,,0,,,,4.0,3.0,5.0,4.0,4.0,3.0
Fri Apr 26 2019 06:08:08 GMT+0530 (India Standard Time), Devops Engineer,Hyderābād,Current Employee ,Good place to work.,,0,,,,4.0,4.0,3.0,4.0,4.0,4.0
Fri Apr 26 2019 06:09:37 GMT+0530 (India Standard Time), Test Specialist,Chennai,Current Employee ,Good,,0,,,,4.0,4.0,4.0,4.0,4.0,4.0
Fri Apr 26 2019 07:16:58 GMT+0530 (India Standard Time), Senior Manager,,Current Employee ,Senior Manager with 15+ years of experience,,0,,,,4.0,1.0,4.0,3.0,4.0,2.0
Fri Apr 26 2019 09:18:58 GMT+0530 (India Standard Time),,,Current Employee ,Good,,0,,,,4.0,,,,,
Thu May 09 2019 13:03:15 GMT+0530 (India Standard Time),,,Current Employee ,Great Company,,0,,,,3.0,4.0,4.0,3.0,2.0,3.0
Wed Apr 24 2019 10:20:35 GMT+0530 (India Standard Time),,Pune,Current Employee ,Work life Balance,,0,,,,5.0,5.0,5.0,4.0,4.0,5.0
Wed Apr 24 2019 19:19:56 GMT+0530 (India Standard Time), MSBI Developer,Pune,Current Employee ,Work Culture,,0,,,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Apr 25 2019 01:43:14 GMT+0530 (India Standard Time),,,Former Employee ,Remote Technical Support,,0,,,,5.0,5.0,5.0,5.0,4.0,1.0
Thu Apr 25 2019 02:33:54 GMT+0530 (India Standard Time),,,Current Employee ,Nice to work in IBM,,0,,,,5.0,,,,,
Thu Apr 25 2019 04:05:20 GMT+0530 (India Standard Time),,Noida,Current Employee ,great company,,0,,,,5.0,5.0,5.0,5.0,1.0,5.0
Thu Apr 25 2019 02:33:54 GMT+0530 (India Standard Time),,,Current Employee ,Nice to work in IBM,,0,,,,5.0,,,,,
Thu Apr 25 2019 04:05:20 GMT+0530 (India Standard Time),,Noida,Current Employee ,great company,,0,,,,5.0,5.0,5.0,5.0,1.0,5.0
Thu Apr 25 2019 05:25:23 GMT+0530 (India Standard Time),,,Former Employee ,Technical solution architect,,0,,,,5.0,4.0,5.0,3.0,3.0,5.0
Thu Apr 25 2019 08:34:24 GMT+0530 (India Standard Time),,,Current Employee ,IBM project Engineer,,0,,,,5.0,,,,,
Thu Apr 25 2019 09:16:51 GMT+0530 (India Standard Time), Software Test Engineer,Bangalore,Former Employee ,Great place for women,,0,,,,5.0,5.0,4.0,4.0,4.0,4.0
Wed Apr 24 2019 11:13:16 GMT+0530 (India Standard Time), Data Analyst,Bangalore,Current Employee ,Data Analyst,,0,,,,4.0,4.0,4.0,4.0,3.0,2.0
Wed Apr 24 2019 16:15:19 GMT+0530 (India Standard Time),,,Former Employee ,Developer,,0,,,,4.0,5.0,5.0,4.0,3.0,3.0
Thu Apr 25 2019 03:12:07 GMT+0530 (India Standard Time),,,Current Employee ,Senior Application Developer,,0,,,,4.0,5.0,5.0,5.0,3.0,4.0
Thu Apr 25 2019 07:56:05 GMT+0530 (India Standard Time),,,Current Employee ,Good For Growth,,0,,,,4.0,,,,,
Wed May 08 2019 13:28:40 GMT+0530 (India Standard Time), Project Manager,Noida,Current Employee ,Low Remuneration and very negligible bonus payouts,,0,,,,3.0,2.0,3.0,4.0,2.0,1.0
Wed Apr 24 2019 00:48:15 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Awesome company,,0,,,,5.0,5.0,5.0,5.0,5.0,5.0
Wed Apr 24 2019 07:32:22 GMT+0530 (India Standard Time), Architect,Hyderābād,Former Employee ,Tech lead,,0,,,,5.0,3.0,4.0,4.0,5.0,3.0
Wed May 08 2019 22:55:39 GMT+0530 (India Standard Time),,,Former Employee ,Neutral Rating,,0,,,,2.0,2.0,2.0,2.0,3.0,2.0
Tue Apr 23 2019 21:14:44 GMT+0530 (India Standard Time),,,Current Employee ,Innovative company but archaic management,,0,,,,4.0,5.0,5.0,4.0,4.0,4.0
Tue Apr 23 2019 23:37:06 GMT+0530 (India Standard Time),,,Current Employee ,Experience,,0,,,,4.0,4.0,5.0,5.0,4.0,4.0
Wed Apr 24 2019 00:13:31 GMT+0530 (India Standard Time),,,Current Employee ,I am working from more than 2 year,,0,,,,4.0,5.0,3.0,4.0,2.0,4.0
Wed Apr 24 2019 00:45:08 GMT+0530 (India Standard Time),,,Current Employee ,SAP Package Solution Consultant,,0,,,,4.0,4.0,4.0,4.0,4.0,4.0
Wed Apr 24 2019 07:48:27 GMT+0530 (India Standard Time),,,Current Employee ,.,,0,,,,4.0,,,,,
Tue May 07 2019 23:57:54 GMT+0530 (India Standard Time), Advisory Systems Analyst,Bangalore,Former Employee ,Good place to learn,,0,,,,3.0,3.0,1.0,3.0,1.0,1.0
Wed May 08 2019 00:27:57 GMT+0530 (India Standard Time), Applications Architect,Bangalore,Current Employee ,Application Architect,,0,,,,3.0,5.0,4.0,2.0,3.0,2.0
Wed May 08 2019 00:27:57 GMT+0530 (India Standard Time), Applications Architect,Bangalore,Current Employee ,Application Architect,,0,,,,3.0,5.0,4.0,2.0,3.0,2.0
Mon Apr 22 2019 11:29:24 GMT+0530 (India Standard Time),,,Current Employee ,Compliance Specialist,,0,,,,5.0,,,,,
Mon Apr 22 2019 19:37:28 GMT+0530 (India Standard Time), Senior Finance Analyst,,Current Employee ,Awesome place to work,,0,,,,5.0,4.0,4.0,4.0,4.0,3.0
Mon Apr 22 2019 20:17:52 GMT+0530 (India Standard Time), Consultant,Bangalore,Former Employee ,Best company,,0,,,,5.0,5.0,5.0,5.0,1.0,4.0
Mon Apr 22 2019 21:26:31 GMT+0530 (India Standard Time),,Chennai,Former Employee ,Test Analyst,,0,,,,5.0,3.0,5.0,5.0,3.0,5.0
Tue Apr 23 2019 00:53:02 GMT+0530 (India Standard Time), Technical Lead,Pune,Current Employee ,Bigger fish eats the smaller one,,0,,,,5.0,5.0,5.0,5.0,5.0,5.0
Tue Apr 23 2019 07:22:28 GMT+0530 (India Standard Time),,,Current Employee ,Data Specialist,,0,,,,5.0,5.0,5.0,5.0,4.0,4.0
Tue Apr 23 2019 07:33:55 GMT+0530 (India Standard Time), Applications Developer,Bangalore,Current Employee ,Application Developer,,0,,,,5.0,3.0,5.0,5.0,3.0,5.0
Mon Apr 22 2019 19:23:39 GMT+0530 (India Standard Time),,,Current Employee ,Business Ananlyst,,0,,,,4.0,5.0,4.0,4.0,2.0,4.0
Mon Apr 22 2019 23:10:49 GMT+0530 (India Standard Time), Advisory Consultant,Bangalore,Current Employee ,Too Relaxed a Workplace,,0,,,,4.0,5.0,5.0,3.0,3.0,4.0
Tue Apr 23 2019 06:00:54 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Cloud engineer,,0,,,,4.0,5.0,5.0,4.0,3.0,4.0
Tue Apr 23 2019 07:44:20 GMT+0530 (India Standard Time),,,Current Employee ,Good place to work,,0,,,,4.0,3.0,5.0,3.0,2.0,3.0
Mon May 06 2019 23:10:57 GMT+0530 (India Standard Time), Business Analyst,New Delhi,Current Employee ,Good place to work,,0,,,,3.0,5.0,4.0,4.0,3.0,3.0
Mon May 06 2019 23:48:04 GMT+0530 (India Standard Time),,,Current Employee ,Network administrator,,0,,,,3.0,,,,,
Tue May 07 2019 01:43:34 GMT+0530 (India Standard Time), Service Delivery Engineer,Hyderābād,Current Employee ,IBM review,,0,,,,3.0,,,,,
Tue May 07 2019 09:40:44 GMT+0530 (India Standard Time), Mainframe Developer,Bangalore,Current Employee ,"Good work, low pay",,0,,,,3.0,3.0,3.0,4.0,2.0,1.0
Tue May 07 2019 09:57:51 GMT+0530 (India Standard Time),,,Former Employee ,Senior Developer,,0,,,,3.0,3.0,3.0,3.0,3.0,3.0
Wed Apr 17 2019 22:20:28 GMT+0530 (India Standard Time), SAP Basis Consultant,Chennai,Former Employee ,Best place to work,,0,,,,5.0,5.0,5.0,5.0,5.0,4.0
Mon Apr 22 2019 04:47:05 GMT+0530 (India Standard Time),,,Former Employee ,Flexible company,,0,,,,4.0,,,,,
Sun May 05 2019 12:03:12 GMT+0530 (India Standard Time), Applicatiion Developer,Bangalore,Current Employee ,Work Culture,,0,,,,3.0,3.0,2.0,3.0,1.0,2.0
Mon May 06 2019 03:51:16 GMT+0530 (India Standard Time), Cloud Migration Specialist,Bangalore,Current Employee ,Cloud Migration Specialist,,0,,,,3.0,4.0,3.0,4.0,2.0,3.0
Sat Apr 20 2019 23:11:47 GMT+0530 (India Standard Time), Software Developer,Bangalore,Current Employee ,company review,,0,,,,5.0,5.0,5.0,5.0,5.0,
Sat Apr 20 2019 23:13:17 GMT+0530 (India Standard Time), Applications Developer,Pune,Current Employee ,Application Developer,,0,,,,4.0,4.0,4.0,4.0,4.0,4.0
Sun Apr 21 2019 05:48:37 GMT+0530 (India Standard Time), Applicatiion Developer,Bangalore,Current Employee ,Good Place to work,,0,,,,4.0,4.0,4.0,3.0,3.0,3.0
Sat May 04 2019 18:43:38 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Project specific,,0,,,,3.0,1.0,3.0,1.0,2.0,3.0
Sat Apr 20 2019 03:14:24 GMT+0530 (India Standard Time), Senior Systems Analyst,Bangalore,Current Employee ,Good place to work and explore new thins,,0,,,,5.0,5.0,5.0,5.0,5.0,5.0
Sun May 26 2019 07:37:33 GMT+0530 (India Standard Time), Applications Developer,"Gurgaon, Haryana",Current Employee ,Company for retired professionals,,0,,,,1.0,2.0,1.0,1.0,1.0,3.0
Fri Apr 19 2019 20:34:23 GMT+0530 (India Standard Time), Senior Test Specialist ,Bangalore,Current Employee ,My experience with IBM India Pvt Ltd,,0,,,,4.0,4.0,4.0,3.0,2.0,2.0
Fri Apr 19 2019 21:31:41 GMT+0530 (India Standard Time), Security Analyst,Bangalore,Current Employee ,Adventurous,,0,,,,4.0,5.0,4.0,4.0,3.0,4.0
Fri May 03 2019 10:44:29 GMT+0530 (India Standard Time),,,Current Employee ,Great culture of learning but mediocre talent in the company,,0,,,,3.0,4.0,5.0,4.0,2.0,2.0
Fri Apr 19 2019 21:31:41 GMT+0530 (India Standard Time), Security Analyst,Bangalore,Current Employee ,Adventurous,,0,,,,4.0,5.0,4.0,4.0,3.0,4.0
Fri May 03 2019 10:44:29 GMT+0530 (India Standard Time),,,Current Employee ,Great culture of learning but mediocre talent in the company,,0,,,,3.0,4.0,5.0,4.0,2.0,2.0
Fri May 03 2019 11:08:27 GMT+0530 (India Standard Time),,,Former Employee ,Work opportunity,,0,,,,3.0,4.0,3.0,3.0,2.0,2.0
Sat May 04 2019 03:42:15 GMT+0530 (India Standard Time), Senior Oracle Developer,Bangalore,Former Employee ,"Flexible hours, work from home but low pay!",,0,,,,3.0,4.0,3.0,3.0,2.0,3.0
Sat May 04 2019 10:00:22 GMT+0530 (India Standard Time), Infrastructure Project Manager,Bangalore,Current Employee ,Project Manager Infrastructure,,0,,,,3.0,4.0,3.0,4.0,3.0,3.0
